FISCAL_YEAR,HEALTH_AUTHORITY,HOSPITAL_NAME,PROCEDURE_GROUP,WAITING,COMPLETED,PCTWAITING
2011,Vancouver Island,West Coast General Hospital,Nerve Surgery,11,31,0.261904762
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Bladder Surgery,80,137,0.368663594
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Cholecystectomy,56,270,0.171779141
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Dental Surgery,15,179,0.077319588
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Examination Under Anaesthetic,6,23,0.206896552
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Fracture Repair,0,22,0
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Hand/Wrist Surgery,16,33,0.326530612
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Hip Replacement,37,93,0.284615385
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Knee Replacement,126,211,0.37388724
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Nasal Surgery,40,66,0.377358491
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Nerve Surgery,0,5,0
2012,Fraser,Abbotsford Regional Hospital and Cancer Centre,Tendon Surgery,0,17,0
2012,Fraser,Burnaby Hospital,Bladder Surgery,45,198,0.185185185
2012,Fraser,Burnaby Hospital,Cataract Surgery,1055,1941,0.352136182
2012,Fraser,Burnaby Hospital,Cholecystectomy,111,119,0.482608696
2012,Fraser,Burnaby Hospital,Examination Under Anaesthetic,9,9,0.5
2012,Fraser,Burnaby Hospital,Fracture Repair,0,23,0
2012,Fraser,Burnaby Hospital,Hand/Wrist Surgery,60,64,0.483870968
2012,Fraser,Burnaby Hospital,Hip Replacement,99,156,0.388235294
2012,Fraser,Burnaby Hospital,Knee Replacement,161,240,0.401496259
2012,Fraser,Burnaby Hospital,Nasal Surgery,187,346,0.350844278
2012,Fraser,Burnaby Hospital,Nerve Surgery,6,6,0.5
2012,Fraser,Burnaby Hospital,Tendon Surgery,0,11,0
2012,Fraser,Delta Hospital,Bariatric Surgery,0,0,1
2012,Fraser,Delta Hospital,Bladder Surgery,21,211,0.090517241
2012,Fraser,Delta Hospital,Cataract Surgery,172,655,0.207980653
2012,Fraser,Delta Hospital,Cholecystectomy,54,399,0.119205298
2012,Fraser,Delta Hospital,Examination Under Anaesthetic,9,24,0.272727273
2012,Fraser,Delta Hospital,Fracture Repair,0,0,1
2012,Fraser,Delta Hospital,Hand/Wrist Surgery,12,29,0.292682927
2012,Fraser,Delta Hospital,Nasal Surgery,11,31,0.261904762
2012,Fraser,Delta Hospital,Nerve Surgery,0,0,1
2012,Fraser,Delta Hospital,Tendon Surgery,0,6,0
2012,Fraser,Eagle Ridge Hospital,Bladder Surgery,25,94,0.210084034
2012,Fraser,Eagle Ridge Hospital,Cholecystectomy,107,368,0.225263158
2012,Fraser,Eagle Ridge Hospital,Dental Surgery,81,230,0.260450161
2012,Fraser,Eagle Ridge Hospital,Examination Under Anaesthetic,20,99,0.168067227
2012,Fraser,Eagle Ridge Hospital,Facial Bone Reconstruction,0,10,0
2012,Fraser,Eagle Ridge Hospital,Fracture Repair,20,70,0.222222222
2012,Fraser,Eagle Ridge Hospital,Hand/Wrist Surgery,53,122,0.302857143
2012,Fraser,Eagle Ridge Hospital,Hip Replacement,7,20,0.259259259
2012,Fraser,Eagle Ridge Hospital,Knee Replacement,31,62,0.333333333
2012,Fraser,Eagle Ridge Hospital,Nasal Surgery,251,226,0.526205451
2012,Fraser,Eagle Ridge Hospital,Nerve Surgery,6,50,0.107142857
2012,Fraser,Eagle Ridge Hospital,Tendon Surgery,13,50,0.206349206
2012,Fraser,Langley Memorial Hospital,Bladder Surgery,40,227,0.149812734
2012,Fraser,Langley Memorial Hospital,Cataract Surgery,474,1428,0.249211356
2012,Fraser,Langley Memorial Hospital,Cholecystectomy,26,189,0.120930233
2012,Fraser,Langley Memorial Hospital,Dental Surgery,44,155,0.221105528
2012,Fraser,Langley Memorial Hospital,Examination Under Anaesthetic,0,8,0
2012,Fraser,Langley Memorial Hospital,Facial Bone Reconstruction,17,36,0.320754717
2012,Fraser,Langley Memorial Hospital,Fracture Repair,0,15,0
2012,Fraser,Langley Memorial Hospital,Hand/Wrist Surgery,20,22,0.476190476
2012,Fraser,Langley Memorial Hospital,Hip Replacement,43,95,0.311594203
2012,Fraser,Langley Memorial Hospital,Knee Replacement,110,237,0.317002882
2012,Fraser,Langley Memorial Hospital,Nasal Surgery,0,24,0
2012,Fraser,Langley Memorial Hospital,Nerve Surgery,0,0,1
2012,Fraser,Langley Memorial Hospital,Tendon Surgery,0,0,1
2012,Fraser,Pattison Outpatient Centre,Bladder Surgery,16,51,0.23880597
2012,Fraser,Pattison Outpatient Centre,Cholecystectomy,70,207,0.252707581
2012,Fraser,Pattison Outpatient Centre,Examination Under Anaesthetic,9,0,1
2012,Fraser,Pattison Outpatient Centre,Fracture Repair,0,14,0
2012,Fraser,Pattison Outpatient Centre,Hand/Wrist Surgery,8,30,0.210526316
2012,Fraser,Pattison Outpatient Centre,Nasal Surgery,196,298,0.396761134
2012,Fraser,Pattison Outpatient Centre,Tendon Surgery,6,7,0.461538462
2012,Fraser,Peace Arch Hospital,Bladder Surgery,25,102,0.196850394
2012,Fraser,Peace Arch Hospital,Cataract Surgery,332,871,0.275976725
2012,Fraser,Peace Arch Hospital,Cholecystectomy,52,151,0.256157635
2012,Fraser,Peace Arch Hospital,Dental Surgery,0,16,0
2012,Fraser,Peace Arch Hospital,Examination Under Anaesthetic,0,23,0
2012,Fraser,Peace Arch Hospital,Facial Bone Reconstruction,13,22,0.371428571
2012,Fraser,Peace Arch Hospital,Fracture Repair,8,11,0.421052632
2012,Fraser,Peace Arch Hospital,Hand/Wrist Surgery,19,15,0.558823529
2012,Fraser,Peace Arch Hospital,Hip Replacement,39,85,0.314516129
2012,Fraser,Peace Arch Hospital,Knee Replacement,83,130,0.389671362
2012,Fraser,Peace Arch Hospital,Nasal Surgery,31,75,0.29245283
2012,Fraser,Peace Arch Hospital,Nerve Surgery,0,0,1
2012,Fraser,Peace Arch Hospital,Tendon Surgery,11,11,0.5
2012,Fraser,Royal Columbian Hospital,Bladder Surgery,7,50,0.122807018
2012,Fraser,Royal Columbian Hospital,Cholecystectomy,31,91,0.254098361
2012,Fraser,Royal Columbian Hospital,Cranial Surgery,10,264,0.03649635
2012,Fraser,Royal Columbian Hospital,Dental Surgery,11,13,0.458333333
2012,Fraser,Royal Columbian Hospital,Examination Under Anaesthetic,0,16,0
2012,Fraser,Royal Columbian Hospital,Fracture Repair,27,408,0.062068966
2012,Fraser,Royal Columbian Hospital,Hand/Wrist Surgery,15,17,0.46875
2012,Fraser,Royal Columbian Hospital,Hip Replacement,11,36,0.234042553
2012,Fraser,Royal Columbian Hospital,Knee Replacement,33,57,0.366666667
2012,Fraser,Royal Columbian Hospital,Nasal Surgery,0,0,1
2012,Fraser,Royal Columbian Hospital,Nerve Surgery,8,39,0.170212766
2012,Fraser,Royal Columbian Hospital,Tendon Surgery,5,95,0.05
2012,Interior,100 Mile District General Hospital,Dental Surgery,10,20,0.333333333
2012,Interior,Cariboo Memorial Hospital,Bladder Surgery,0,27,0
2012,Interior,Cariboo Memorial Hospital,Cholecystectomy,0,79,0
2012,Interior,Cariboo Memorial Hospital,Dental Surgery,0,7,0
2012,Interior,Creston Valley Hospital,Dental Surgery,0,10,0
2012,Interior,Creston Valley Hospital,Hand/Wrist Surgery,6,30,0.166666667
2012,Interior,East Kootenay Regional Hospital,Bladder Surgery,12,48,0.2
2012,Interior,East Kootenay Regional Hospital,Cataract Surgery,52,682,0.070844687
2012,Interior,East Kootenay Regional Hospital,Cholecystectomy,26,134,0.1625
2012,Interior,East Kootenay Regional Hospital,Dental Surgery,0,6,0
2012,Interior,East Kootenay Regional Hospital,Examination Under Anaesthetic,0,6,0
2012,Interior,East Kootenay Regional Hospital,Fracture Repair,0,19,0
2012,Interior,East Kootenay Regional Hospital,Hand/Wrist Surgery,17,25,0.404761905
2012,Interior,East Kootenay Regional Hospital,Hip Replacement,33,70,0.32038835
2012,Interior,East Kootenay Regional Hospital,Knee Replacement,77,147,0.34375
2012,Interior,East Kootenay Regional Hospital,Nasal Surgery,69,97,0.415662651
2012,Interior,East Kootenay Regional Hospital,Nerve Surgery,5,6,0.454545455
2012,Interior,East Kootenay Regional Hospital,Tendon Surgery,0,7,0
2012,Interior,Elk Valley Hospital,Dental Surgery,0,14,0
2012,Interior,Elk Valley Hospital,Hand/Wrist Surgery,10,37,0.212765957
2012,Interior,Kelowna General Hospital,Bariatric Surgery,0,5,0
2012,Interior,Kelowna General Hospital,Bladder Surgery,42,359,0.104738155
2012,Interior,Kelowna General Hospital,Cataract Surgery,440,1734,0.202391904
2012,Interior,Kelowna General Hospital,Cholecystectomy,70,223,0.23890785
2012,Interior,Kelowna General Hospital,Dental Surgery,0,19,0
2012,Interior,Kelowna General Hospital,Facial Bone Reconstruction,26,50,0.342105263
2012,Interior,Kelowna General Hospital,Fracture Repair,10,50,0.166666667
2012,Interior,Kelowna General Hospital,Hand/Wrist Surgery,16,51,0.23880597
2012,Interior,Kelowna General Hospital,Hip Replacement,145,275,0.345238095
2012,Interior,Kelowna General Hospital,Knee Replacement,272,356,0.433121019
2012,Interior,Kelowna General Hospital,Lung Surgery,7,71,0.08974359
2012,Interior,Kelowna General Hospital,Nasal Surgery,64,118,0.351648352
2012,Interior,Kelowna General Hospital,Nerve Surgery,41,54,0.431578947
2012,Interior,Kelowna General Hospital,Rib Resection,13,57,0.185714286
2012,Interior,Kelowna General Hospital,Tendon Surgery,25,49,0.337837838
2012,Interior,Kootenay Boundary Regional Hospital,Bladder Surgery,17,60,0.220779221
2012,Interior,Kootenay Boundary Regional Hospital,Cataract Surgery,0,33,0
2012,Interior,Kootenay Boundary Regional Hospital,Cholecystectomy,14,111,0.112
2012,Interior,Kootenay Boundary Regional Hospital,Dental Surgery,0,16,0
2012,Interior,Kootenay Boundary Regional Hospital,Examination Under Anaesthetic,0,17,0
2012,Interior,Kootenay Boundary Regional Hospital,Facial Bone Reconstruction,0,0,1
2012,Interior,Kootenay Boundary Regional Hospital,Fracture Repair,0,27,0
2012,Interior,Kootenay Boundary Regional Hospital,Hand/Wrist Surgery,45,44,0.505617978
2012,Interior,Kootenay Boundary Regional Hospital,Hip Replacement,22,85,0.205607477
2012,Interior,Kootenay Boundary Regional Hospital,Knee Replacement,68,157,0.302222222
2012,Interior,Kootenay Boundary Regional Hospital,Nasal Surgery,77,33,0.7
2012,Interior,Kootenay Boundary Regional Hospital,Nerve Surgery,18,11,0.620689655
2012,Interior,Kootenay Boundary Regional Hospital,Tendon Surgery,9,19,0.321428571
2012,Interior,Kootenay Lake Hospital,Bladder Surgery,0,8,0
2012,Interior,Kootenay Lake Hospital,Cataract Surgery,491,588,0.455050973
2012,Interior,Kootenay Lake Hospital,Dental Surgery,9,54,0.142857143
2012,Interior,Kootenay Lake Hospital,Hand/Wrist Surgery,0,0,1
2012,Interior,Lillooet Hospital and Health Centre,Hand/Wrist Surgery,0,0,1
2012,Interior,Penticton Regional Hospital,Bladder Surgery,22,124,0.150684932
2012,Interior,Penticton Regional Hospital,Cholecystectomy,17,96,0.150442478
2012,Interior,Penticton Regional Hospital,Fracture Repair,0,8,0
2012,Interior,Penticton Regional Hospital,Hand/Wrist Surgery,24,106,0.184615385
2012,Interior,Penticton Regional Hospital,Hip Replacement,34,131,0.206060606
2012,Interior,Penticton Regional Hospital,Knee Replacement,80,182,0.305343511
2012,Interior,Penticton Regional Hospital,Nasal Surgery,29,58,0.333333333
2012,Interior,Penticton Regional Hospital,Tendon Surgery,0,0,1
2012,Interior,Pleasant Valley Health Centre,Cataract Surgery,527,1927,0.214751426
2012,Interior,Queen Victoria Hospital,Hand/Wrist Surgery,0,23,0
2012,Interior,Royal Inland Hospital,Bladder Surgery,38,229,0.142322097
2012,Interior,Royal Inland Hospital,Cataract Surgery,1138,1743,0.395001736
2012,Interior,Royal Inland Hospital,Cholecystectomy,39,261,0.13
2012,Interior,Royal Inland Hospital,Cranial Surgery,0,25,0
2012,Interior,Royal Inland Hospital,Dental Surgery,80,154,0.341880342
2012,Interior,Royal Inland Hospital,Examination Under Anaesthetic,0,11,0
2012,Interior,Royal Inland Hospital,Fracture Repair,10,46,0.178571429
2012,Interior,Royal Inland Hospital,Hand/Wrist Surgery,32,56,0.363636364
2012,Interior,Royal Inland Hospital,Hip Replacement,189,186,0.504
2012,Interior,Royal Inland Hospital,Knee Replacement,299,415,0.418767507
2012,Interior,Royal Inland Hospital,Nasal Surgery,105,79,0.570652174
2012,Interior,Royal Inland Hospital,Nerve Surgery,169,236,0.417283951
2012,Interior,Royal Inland Hospital,Tendon Surgery,17,67,0.202380952
2012,Interior,Shuswap Lake General Hospital,Cholecystectomy,11,69,0.1375
2012,Interior,Shuswap Lake General Hospital,Dental Surgery,0,8,0
2012,Interior,Shuswap Lake General Hospital,Hand/Wrist Surgery,25,72,0.257731959
2012,Interior,Shuswap Lake General Hospital,Nerve Surgery,0,0,1
2012,Interior,Shuswap Lake General Hospital,Tendon Surgery,0,0,1
2012,Interior,Summerland Memorial Health Centre,Cataract Surgery,65,1230,0.05019305
2012,Interior,Summerland Memorial Health Centre,Dental Surgery,24,53,0.311688312
2012,Interior,Summerland Memorial Health Centre,Nasal Surgery,63,138,0.313432836
2012,Interior,Vernon Jubilee Hospital,Bladder Surgery,57,213,0.211111111
2012,Interior,Vernon Jubilee Hospital,Cholecystectomy,37,171,0.177884615
2012,Interior,Vernon Jubilee Hospital,Dental Surgery,23,20,0.534883721
2012,Interior,Vernon Jubilee Hospital,Examination Under Anaesthetic,0,7,0
2012,Interior,Vernon Jubilee Hospital,Fracture Repair,6,10,0.375
2012,Interior,Vernon Jubilee Hospital,Hand/Wrist Surgery,22,56,0.282051282
2012,Interior,Vernon Jubilee Hospital,Hip Replacement,137,143,0.489285714
2012,Interior,Vernon Jubilee Hospital,Knee Replacement,330,253,0.566037736
2012,Interior,Vernon Jubilee Hospital,Nasal Surgery,6,9,0.4
2012,Interior,Vernon Jubilee Hospital,Nerve Surgery,0,0,1
2012,Interior,Vernon Jubilee Hospital,Tendon Surgery,36,11,0.765957447
2012,Northern,Bulkley Valley District Hospital,Bladder Surgery,0,0,1
2012,Northern,Bulkley Valley District Hospital,Cholecystectomy,0,18,0
2012,Northern,Bulkley Valley District Hospital,Fracture Repair,0,0,1
2012,Northern,Dawson Creek and District Hospital,Bladder Surgery,8,16,0.333333333
2012,Northern,Dawson Creek and District Hospital,Cholecystectomy,13,67,0.1625
2012,Northern,Dawson Creek and District Hospital,Dental Surgery,0,5,0
2012,Northern,Dawson Creek and District Hospital,Fracture Repair,5,23,0.178571429
2012,Northern,Dawson Creek and District Hospital,Hip Replacement,11,43,0.203703704
2012,Northern,Dawson Creek and District Hospital,Knee Replacement,11,63,0.148648649
2012,Northern,Dawson Creek and District Hospital,Nerve Surgery,7,39,0.152173913
2012,Northern,Dawson Creek and District Hospital,Tendon Surgery,0,5,0
2012,Northern,Fort St John General Hospital,Cataract Surgery,195,179,0.521390374
2012,Northern,Fort St John General Hospital,Cholecystectomy,13,56,0.188405797
2012,Northern,Fort St John General Hospital,Hand/Wrist Surgery,14,35,0.285714286
2012,Northern,Fort St John General Hospital,Nasal Surgery,5,10,0.333333333
2012,Northern,Fort St John General Hospital,Nerve Surgery,0,14,0
2012,Northern,Fort St John General Hospital,Tendon Surgery,0,5,0
2012,Northern,G.R. Baker Memorial Hospital,Bladder Surgery,0,5,0
2012,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,0,36,0
2012,Northern,G.R. Baker Memorial Hospital,Dental Surgery,10,59,0.144927536
2012,Northern,G.R. Baker Memorial Hospital,Examination Under Anaesthetic,0,0,1
2012,Northern,G.R. Baker Memorial Hospital,Hand/Wrist Surgery,0,28,0
2012,Northern,G.R. Baker Memorial Hospital,Nasal Surgery,0,17,0
2012,Northern,Kitimat General Hospital,Fracture Repair,0,28,0
2012,Northern,Kitimat General Hospital,Hip Replacement,7,24,0.225806452
2012,Northern,Kitimat General Hospital,Knee Replacement,18,48,0.272727273
2012,Northern,Mills Memorial Hospital,Cataract Surgery,160,572,0.218579235
2012,Northern,Mills Memorial Hospital,Cholecystectomy,7,62,0.101449275
2012,Northern,Mills Memorial Hospital,Hand/Wrist Surgery,5,27,0.15625
2012,Northern,Mills Memorial Hospital,Nasal Surgery,5,12,0.294117647
2012,Northern,Prince Rupert Regional Hospital,Cholecystectomy,5,42,0.106382979
2012,Northern,Prince Rupert Regional Hospital,Hip Replacement,0,11,0
2012,Northern,Prince Rupert Regional Hospital,Knee Replacement,0,44,0
2012,Northern,Prince Rupert Regional Hospital,Nerve Surgery,0,16,0
2012,Northern,Prince Rupert Regional Hospital,Tendon Surgery,0,11,0
2012,Northern,St. John Hospital,Bladder Surgery,0,0,1
2012,Northern,St. John Hospital,Hand/Wrist Surgery,0,20,0
2012,Northern,St. John Hospital,Nasal Surgery,5,13,0.277777778
2012,Northern,St. John Hospital,Nerve Surgery,0,8,0
2012,Northern,The University Hospital of Northern British Columbia,Bladder Surgery,22,179,0.109452736
2012,Northern,The University Hospital of Northern British Columbia,Cataract Surgery,352,785,0.309586631
2012,Northern,The University Hospital of Northern British Columbia,Cholecystectomy,59,169,0.25877193
2012,Northern,The University Hospital of Northern British Columbia,Dental Surgery,54,113,0.323353293
2012,Northern,The University Hospital of Northern British Columbia,Examination Under Anaesthetic,8,25,0.242424242
2012,Northern,The University Hospital of Northern British Columbia,Facial Bone Reconstruction,0,13,0
2012,Northern,The University Hospital of Northern British Columbia,Fracture Repair,16,36,0.307692308
2012,Northern,The University Hospital of Northern British Columbia,Hand/Wrist Surgery,12,26,0.315789474
2012,Northern,The University Hospital of Northern British Columbia,Hip Replacement,100,153,0.395256917
2012,Northern,The University Hospital of Northern British Columbia,Knee Replacement,247,270,0.477756286
2012,Northern,The University Hospital of Northern British Columbia,Nasal Surgery,17,33,0.34
2012,Northern,The University Hospital of Northern British Columbia,Nerve Surgery,0,27,0
2012,Northern,The University Hospital of Northern British Columbia,Tendon Surgery,6,24,0.2
2012,Provincial Health Services Authority,B.C. Cancer Agency,Examination Under Anaesthetic,0,10,0
2012,Provincial Health Services Authority,B.C. Children's Hospital,Cataract Surgery,0,0,1
2012,Provincial Health Services Authority,B.C. Children's Hospital,Dental Surgery,13,55,0.191176471
2012,Provincial Health Services Authority,B.C. Children's Hospital,Examination Under Anaesthetic,0,18,0
2012,Provincial Health Services Authority,B.C. Children's Hospital,Fracture Repair,0,8,0
2012,Provincial Health Services Authority,B.C. Children's Hospital,Tendon Surgery,0,0,1
2012,Provincial Health Services Authority,B.C. Women's Hospital,Examination Under Anaesthetic,0,5,0
